failures,V,AP,RH,PE,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
0.0,72.24,1011.32,88.94,437.81,28.7917356262,24.5482827674,28.6583638458,18.1410927512,22.2770672357,24.0635268625,16.8450700017,22.2322082805,36.0966224709,39.8129567949,28.3238621613,33.4089481099,22.2945937701,30.559098012,32.9392748598,21.7964583814,18.0976805981,24.1264202951,18.9312445493,38.6884005329
0.0,74.87,1009.1,56.5,435.61,33.4947969004,29.5602489084,11.7413670394,22.7059077712,46.2108409362,33.226433337,28.2011984172,33.9377782263,35.0932087597,22.3594095732,24.1548106356,30.6507541233,19.9572869669,23.5453934798,25.3763789937,25.6048567456,26.1123664379,17.3888693202,20.4988181169,31.019870391
0.0,42.42,1008.92,65.08,467.59,9.66499634579,20.5265873301,20.4492776864,23.6197711837,15.3591544395,13.0005565604,13.9434444484,25.408710473,15.9783397499,20.5092971083,25.7063942599,24.8840236758,24.1520521571,10.7224762566,22.6716079013,17.6504487994,20.8657813587,23.7570705387,12.4352661416,11.4086078919
0.0,72.39,1001.18,83.46,432.19,19.0938940069,26.4960085905,31.0305227078,29.5842049305,36.5973676368,21.9614101902,28.4681885575,26.2155063097,36.9731101857,31.9837456937,19.0089412717,27.9345123188,45.9034089004,25.2651969056,34.8399027504,17.1001295223,22.2722390178,25.4436024883,20.3860889707,30.5589722921
0.0,58.46,1017.38,86.92,449.63,27.3311161899,12.9665934669,19.337679273,23.456682132,3.75841525059,23.3506197309,23.0916149119,14.7270436391,14.9760170988,16.9542341194,23.9783554444,20.5261377335,25.3588374573,20.3251497681,29.2147595288,24.9957963453,27.241668094,15.5278894658,11.8433980632,24.4911861393
0.0,41.17,1019.48,58.71,474.4,7.6726449609,7.93890873345,6.1440162422,15.266917411,14.0457594853,13.4008675455,11.3730155295,8.35099439955,19.3337084458,11.5636108079,3.54735036065,10.1922075193,14.0705374888,16.671995354,12.3169915877,8.13998513815,15.0872333462,13.7461142413,7.25576576221,7.17663425696
0.0,43.69,1016.46,84.4,471.62,8.64894786873,15.073423128,12.3245663268,11.8646263448,7.39615205821,4.93256804363,6.4405819386,8.57935790808,14.5297444926,4.55442282169,15.5018439337,8.75126285263,13.9171449454,13.848996457,1.57261330804,7.08991206439,13.3567655951,7.68837904841,16.9162143397,14.8900729557
0.0,64.15,1021.02,70.49,453.47,30.0240958571,16.0701126995,26.8063705332,17.4195625933,20.7713552699,12.0565260111,7.88640600701,23.4082990276,33.0138787588,24.0559266784,11.6906521538,24.172501747,10.5186189879,12.4624764899,11.0274238516,17.3780402061,21.9807595246,31.8092921159,12.9416525633,26.0557212482
0.0,37.2,1012.94,74.04,463.89,14.5825147179,21.4884029452,14.4545727274,16.653781086,13.9142831566,12.2010484946,13.9824024771,26.3382491165,18.6798801765,18.6049193401,15.0149342679,12.8928291018,10.9239901264,11.1171315868,19.9211897616,20.8487186568,10.0794922801,17.179401796,16.9553022638,7.66462733862
0.0,56.89,1013.13,66.07,445.93,25.1292612612,17.512272404,28.83031477,22.1981454091,28.4050240731,25.2558654167,24.5117212836,25.4678676102,16.8421988391,20.6267086395,19.3014616141,22.3578204609,21.1409067822,23.0499215591,15.3968745581,15.7863963381,27.9136560556,14.392442987,25.6887478062,20.2032160954
0.0,45.01,1012.57,48.05,451.62,23.8586765727,23.3434672194,19.2525083416,14.2239794984,22.2509499596,23.9947143962,20.517771902,25.4898700078,30.8179347072,23.2921394653,22.9634820418,27.7731351273,30.2399790955,22.7271984241,20.7662460516,29.3594072672,22.1786233997,14.6320306173,18.7080091118,21.5613403976
0.0,67.07,1004.9,84.09,446.44,14.4999276763,19.9649230732,16.3286149378,17.39706151,20.9132402151,13.6083342997,19.0723922191,19.4381683508,17.4948652992,10.4816056174,23.2912893145,14.7555616085,23.5060406307,21.6739878,26.8189874703,37.2666708435,30.2855189122,19.4915200015,28.7622614057,22.501431717
0.0,48.79,1017.28,79.4,464.14,7.93813685082,14.4361453191,8.83363942547,10.7449983479,14.0513173921,12.3409011508,15.2125465304,10.476634432,12.0140853178,11.555001826,11.979414141,17.7597545976,11.4877599937,7.90548963461,11.0389781356,17.0429639796,9.29786387191,10.7316992763,20.015075069,12.5732385796
0.0,46.93,1010.6,75.21,454.45,18.6245183264,20.9929884164,21.9832564556,14.2598697997,22.3171599772,14.7327379251,19.4011890162,19.9339689389,20.8748703392,18.9782912174,34.8114454875,13.6785653152,19.5302577832,20.4082815873,8.87305927269,20.7230445336,9.54437810379,21.019372638,11.9360484181,11.8354039526
0.0,40.89,1011.39,62.45,462.59,17.4593640347,6.41321497984,27.4652217897,15.9577306833,29.4618709228,13.8952674216,14.3086843633,26.8014416245,15.3861700455,22.8446694594,16.1925205651,19.806794512,28.2721353747,7.49512866054,21.6214839819,16.0317531732,32.241755925,13.4123708326,18.8816183044,25.444068004
0.0,43.69,1016.4,68.9,466.22,18.8133485392,16.0397664808,20.8924710185,14.2152317352,13.3033202282,16.3926866761,20.6258781766,18.701217483,20.1391806404,19.856422631,7.29693005026,10.8491909568,19.8729105671,13.7437115673,11.7213388347,25.733851868,12.8161095473,9.69991134264,8.46127765103,20.7461120089
0.0,60.37,1005.66,74.87,437.67,30.0309871219,23.5080657995,28.1653250011,25.0798973729,31.243526683,21.3284536222,23.4739407571,21.0550523127,20.9826094528,21.1738116536,19.2758206979,18.5196069004,31.4810208848,15.6032944026,30.5409752696,28.4506482645,32.2703897854,25.4465611667,20.8363820395,27.6506233757
0.0,44.03,1007.21,84.2,470.04,10.0520308119,16.3363762579,14.7057060832,15.3072408421,9.50239191475,10.3701803197,5.91622661452,13.3667001817,12.2273023384,4.40625076573,13.7430080693,13.0612355774,14.5792094783,16.9140331035,13.0827621859,15.7211593146,21.5938117671,16.0848070941,9.77380213927,11.5352648517
0.0,37.2,1012.23,68.09,470.42,19.1607337353,14.8111214094,24.0642763225,14.9728019427,19.2275320347,22.8953732599,20.3646294301,18.3536337465,22.0649686674,21.2821848291,22.2253800075,15.2382461901,18.6405859959,8.07112487532,33.7141419842,25.3779874477,14.1585266928,20.4634780782,23.8456582615,14.5869706565
0.0,41.66,1015.9,78.31,485.58,6.88826207796,6.52295254657,6.624385489,4.77861963653,10.6484794426,13.4002718129,8.01894661446,8.21563981099,0.486931185728,2.78693019908,8.41191444111,2.69633166888,5.77713805908,9.33459352014,10.2451770199,8.84182994545,13.0180481282,9.63795667567,4.03563754883,6.61255143327
0.0,77.95,1009.56,69.07,431.23,30.9616872954,33.7992213617,23.1767374557,33.9556882609,31.4468669428,21.8415998526,26.0886606692,29.1839829476,37.8355673067,21.2933837591,34.4362361471,28.1156111138,33.2370918253,16.7184176941,22.0608077074,24.5356842987,25.403615556,34.1980102201,26.0412778191,33.4876392093
0.0,63.9,1013.16,53.19,451.44,22.9570308517,27.1028845742,21.0544315015,31.3137876236,23.3357710785,23.5784806877,11.1129860803,29.7243021261,23.9761217787,23.7257312218,19.5114937871,29.7288362613,29.8764111011,26.7762163267,24.8329849875,26.8083821049,35.1921220984,21.3527096169,31.6780507954,25.8597585697
0.0,39.85,1012.51,62.37,475.61,11.891356184,11.7517089355,11.6878584379,3.0135546364,12.0514915523,13.9234249825,9.2576253857,15.3842863392,12.0730547209,22.1879857819,14.065485648,17.7693625139,8.2091160463,10.9391111223,13.9637017316,14.2893314018,14.3455135569,8.14134780052,13.2913256095,10.1273233229
0.0,58.86,1016.74,85.97,451.87,14.2994756509,23.8246238932,15.0165194946,20.7379375703,21.9202612416,24.392178999,7.52209859042,17.7968530653,26.7350841475,18.1340923006,13.8041252003,13.0968092447,14.8543879917,23.630579942,11.4726874078,11.7464831916,18.2094579546,22.3248474985,14.5400387908,16.4566276368
0.0,60.75,1009.86,51.0,435.57,25.3255179738,28.2273752695,26.4824799118,38.7483222967,44.4200060113,37.942008165,26.5258094837,21.1197816384,37.4837246333,40.8181879473,27.5205683627,16.649567888,26.2639214954,40.3018596945,36.9128632547,32.0702558074,22.2970753342,30.3579603428,19.8146724651,50.7657980307
0.0,40.77,1011.92,90.59,479.24,10.7272409722,8.31508820108,12.9271333908,6.48127991729,10.0355726017,12.0638003551,9.59427614734,14.3160581478,9.0426764002,9.98528725909,7.7990706017,2.89643699528,8.55490780818,12.7670283129,9.13827982884,14.9602626292,10.8454078496,2.11130313392,9.16595623538,6.24961892081
0.0,40.1,1014.05,91.9,479.58,7.69978132346,12.6699551291,10.2093465931,10.3018510201,7.5421578684,11.2854139823,10.1541528261,14.1131931318,4.41801977642,5.99743541139,7.73206434272,9.4472381096,10.3853721432,10.5111956729,10.9590551874,10.1385393011,13.2529342017,10.323654308,13.289117523,8.54552838327
0.0,73.67,1006.82,77.45,431.1,44.3214496279,34.3463625485,34.6222431047,18.7687376755,32.306344366,20.3390862854,27.1854396003,13.2251454017,16.7016247475,24.0223062629,7.43037966121,30.9500375215,35.2821821634,28.6281055239,37.3275620894,37.5234202327,21.5831821773,26.9235566659,30.5455119142,28.7542390525
0.0,40.92,1021.74,94.97,466.77,5.46074831476,6.18662364486,10.2351552397,5.89376970606,13.7479498529,22.3851096976,19.5439105117,11.7590490925,20.8983520417,7.31494713681,10.6083304983,6.26018006217,18.4756069044,6.86310469878,9.5588471791,8.71062947468,13.7879140097,6.72434818913,10.206859624,7.64767828404
0.0,58.79,1010.51,87.32,448.89,15.0386319096,22.3308521404,27.1066868177,18.6655628993,24.4799655798,18.4237766508,25.9854692139,13.539507218,21.5123151408,21.639486333,23.366893809,32.4761625983,15.0993884506,29.6450547654,19.7236337034,28.7767225808,23.4122946809,33.6192423985,23.62890508,21.098866985
0.0,62.26,1011.87,66.44,444.38,30.5817990153,10.1489622232,26.8149366398,12.9414673239,17.221273615,17.8794419641,10.660114928,26.7330071459,29.1834831788,18.0322985218,28.4662012441,21.2133227154,24.6188887244,24.2232083142,30.6983734282,28.6673356817,27.1679314287,16.7534413603,13.9472218231,30.1018702087
0.0,69.98,1008.51,65.49,431.64,32.4097239368,39.1945483549,29.2322721018,13.8753720871,35.8057690821,39.8290039819,21.9773438202,36.5693473301,31.8429454412,17.6651583098,40.9323998376,19.5556354021,25.6813964654,29.4851718873,17.5124250296,25.9280094273,24.3131429357,23.0309309646,17.1267337697,30.6486050634
0.0,67.69,1009.22,68.76,437.78,30.3660057109,33.1160320285,20.8610164465,33.9887960022,28.7379132461,29.0548583289,19.9853725479,25.1871323139,27.9621875208,37.7896697488,23.5939449367,26.4492000438,21.1796441147,17.4431929399,17.1215248773,26.4770431039,33.2733600728,27.9690347725,19.1814083974,29.9836511061
0.0,61.87,1008.45,65.3,450.73,9.81917179093,22.8297413518,14.6242999597,18.7362197259,14.9788225628,15.8130125505,18.3704606071,19.8058791058,21.8207651612,14.6172014354,16.9838843859,15.7033621946,17.3207215453,19.135630686,16.0637687872,25.3772735901,14.6353433915,11.8463814773,11.2782109479,17.4795033526
1.0,66.25,1009.15,63.52,440.74,32.0981902465,26.1075773228,34.2107840564,25.1601450722,26.8705391789,35.1253416491,29.9229870335,31.5852140145,28.2312398932,34.9598542109,31.3651576746,36.0779993631,31.5913718885,38.5778091587,26.1394039543,35.7800182275,16.2219865325,22.0533051273,36.0683197029,35.7422048243
0.0,41.1,1002.14,38.75,451.66,32.7775145936,19.6705869724,22.601967151,29.266766682,26.9139998531,22.6736264467,26.9246316618,33.0041741943,27.2258151221,17.5032597061,30.2115065357,28.4301290719,35.9845666843,16.1547524624,32.8229144459,19.1905965136,24.6259513593,29.279780041,15.2826740793,23.9780699862
0.0,68.08,1012.83,60.87,437.01,23.6141197499,21.1130761824,16.7837280977,20.4749123325,24.2026804965,13.6179414294,18.9953157645,30.885034787,32.4773330558,28.8946585613,20.4925927341,34.0885728242,26.3867399421,19.4891756507,27.1836761634,26.2613303276,26.9650271617,22.744248931,22.0676055545,27.6187920241
0.0,65.06,1014.56,71.5,442.18,22.8755154013,13.4721317886,26.3759106536,25.1774049122,12.1316564857,22.7717886843,27.001828379,26.068480888,30.3445905755,17.9783732168,28.5068047166,20.533849566,18.5547000783,14.2065227466,17.809232401,29.1091111721,13.6748423128,25.388844992,16.6930360809,16.2908587497
0.0,42.02,1000.29,94.76,471.43,14.9841102628,15.9418959719,14.9089284545,12.9390229478,11.5627268108,11.4204310048,11.0175678212,8.83340936766,13.4957381733,13.8258697102,14.123153925,11.2214187501,9.40024902122,16.2150786151,13.9075751437,11.2608038574,16.1287856837,9.18596622457,8.4555722529,10.5035277429
0.0,59.43,1007.6,76.98,437.51,25.8338670467,27.8413996752,19.7531359872,19.3568489357,30.2029182452,21.9130310212,32.4037923901,27.5768804296,29.0800280913,27.7849774743,26.3574164922,26.6050961014,15.9370914622,19.7769219067,26.7202978186,32.059442731,37.0724999681,20.3374322572,23.1616153148,29.0863487758
0.0,41.38,1021.92,56.67,475.63,15.1679369218,14.662956214,8.28182624314,17.7839689566,18.2451224986,15.6472389019,13.7824412693,10.7711171022,10.3979716576,11.6411075063,18.5626891877,6.06764372108,14.7670003434,18.426140576,20.7366600871,13.7365321181,6.76035942836,10.7208306591,13.3800860972,18.3460454939
0.0,57.5,1016.04,87.45,448.22,9.35918841838,20.1742078745,21.9512837299,12.8833824087,21.8192034239,22.9183428187,16.8725039547,16.1345017721,10.9986315139,18.6656971866,29.1830646057,19.061296802,23.9616432356,27.151909762,26.7844813763,18.2706678139,18.7789544213,26.2715470314,27.4147204313,22.071714333
0.0,41.03,1021.01,69.03,481.73,7.87447548896,15.0378944444,9.07836388582,15.9918882655,9.08054011754,9.95581718863,4.67547504285,9.34282243827,18.1710420502,3.86329434877,6.87198701816,8.38399771508,7.06075450361,5.70266786137,8.05100284644,1.10368171999,15.2592864025,7.11458274188,6.90008810825,17.4008924239
0.0,69.84,1004.24,67.74,429.91,23.3589213863,20.0764405017,34.7345070576,7.9235423783,25.6337192053,18.579970759,30.33690137,30.9259569199,24.9500187483,26.139441807,21.0482737661,11.4609128495,24.3170070006,25.0395436253,14.7812114647,38.9479604535,33.3515487258,34.0252389692,35.3407290794,35.1401342468
0.0,37.64,1015.23,81.59,460.48,11.787178804,20.2574273939,24.2688211661,17.3767602053,17.6653113544,12.8181831216,15.628246063,11.903392967,15.3466033206,19.3112074721,20.1119573804,20.8877636527,16.7545048757,18.9690921965,15.2281569251,14.6191667221,15.3974353865,17.8463302568,16.3945019704,13.1342042938
0.0,38.52,1018.26,75.21,459.01,17.4643659085,8.15666052235,17.9009187873,20.8053509198,20.7797890973,7.94066674941,16.7739759269,11.2972173059,10.087014381,16.8395371258,19.1466159684,20.0845457248,20.7228026143,27.4070291223,21.7828459254,22.4045273405,14.6423082201,21.5321732265,20.2424293881,20.8683994071
0.0,40.81,1025.73,93.52,474.87,2.97197418043,6.18705390102,8.44909410028,1.57439572349,5.443151473,4.25452705285,7.67027053929,5.23264038914,8.99974064266,5.72776140541,7.11138035393,11.0736734779,8.1408434371,2.2887980054,6.18050653778,8.03797166535,7.00134074328,6.89172979627,6.52214954536,7.31257611602
0.0,49.82,1014.59,70.52,451.08,26.1872643808,11.3563933281,14.2709688297,26.7701972094,18.3220480776,23.7456763892,29.0401946916,27.4261904738,24.5822930195,18.4934515688,28.8672396521,19.3354219365,15.3183887814,19.8631471884,8.36598446558,25.9502715306,7.10031693705,25.7959807208,32.2617477549,26.3840557381
0.0,40.27,1008.06,72.91,474.57,14.1313669422,13.5405172439,15.4197172947,6.10686712761,8.82701010167,11.2147594377,13.7903654441,16.7751335045,16.5670896992,14.5424885417,8.64947598844,11.0088740909,10.4988479017,11.4549986931,13.9647832546,9.90289298101,15.1312133615,8.74946227104,14.9492402017,9.88203213225
0.0,66.05,1015.86,87.19,450.23,23.5655969553,24.1116081585,19.5117740015,22.7286869852,26.3073514048,28.5335208618,24.6954306426,15.0065015771,11.5206690334,19.3969883014,22.6776551332,22.7856409987,24.0049035831,18.3842988901,17.981898171,21.3426472922,19.5905834871,16.5574284441,21.5430521586,17.6344803375
0.0,63.47,1012.58,70.27,443.93,16.5250892748,23.2466833157,20.9565323013,22.4113101898,11.9402705621,31.2659994695,26.7728046193,24.264022877,10.6788534566,19.1115389389,36.9303821145,16.7778072283,10.7320274835,24.2162833174,21.9546341596,17.7637375774,32.3139089231,26.2558704709,32.180344652,31.3437251667
0.0,75.23,1010.25,56.8,435.64,40.3537850589,36.4306766614,27.1333983717,17.5083404381,23.3103816837,35.2068402519,21.9331775099,15.5473620814,7.21053911601,45.4471502029,33.9681799701,36.4925599087,29.5098152358,40.2414632219,35.1938762719,34.0506594174,20.7414142682,36.5348094129,37.376000242,32.3752330575
0.0,45.01,1017.97,95.82,468.64,20.4056780946,18.8581113305,12.4342867003,13.0385248807,12.3278832708,18.2423832876,8.7171717939,12.5373498364,13.0862069147,13.8249964255,3.09922681848,16.9300979227,12.1271280031,14.1703173573,-1.96358151821,6.81242942599,-0.582834122832,17.078748887,11.0271041899,10.5176772925
0.0,52.05,1012.41,68.2,458.62,15.8641817516,17.9111643229,24.8182609653,12.5186067427,14.8642062453,23.0607849911,21.7208994681,12.3411025285,14.2683475801,19.7907575268,27.660088375,19.4315465676,19.1176163132,16.782016872,21.094475547,21.162426337,18.0356024019,19.983149713,11.7449622508,20.6208262305
0.0,41.35,1005.61,89.07,465.64,11.9560463596,15.0074129333,15.1552838353,22.6319681634,15.8194347981,9.13708697848,21.9305421381,14.7294342832,16.53111403,13.207578184,13.9518745257,17.1489706409,14.8834653715,21.4056473951,19.2912460605,15.6195211883,12.3060796122,22.5933649666,21.6092775511,14.3356899597
0.0,40.2,1013.29,89.54,465.25,19.0662681606,12.8524918969,9.38637344994,18.1529826357,16.4135246884,11.1623537341,4.37871200468,14.2424242445,4.52625939087,9.08282811684,10.010526529,7.87312087402,25.4393770754,6.56536095779,23.0827897221,11.8632983502,19.107383205,14.2583214155,14.8648281844,14.4370129817
0.0,41.1,1001.96,42.6,451.95,22.6497843915,17.6194233308,25.6057906926,30.9880504702,22.5094169649,35.2358581082,22.8412427658,2.88156523654,13.9285754223,26.0579906852,21.8737887735,22.5430148958,24.3066951068,28.3100605959,13.7187599813,22.5745969833,22.9655045313,22.9661552449,14.568464834,21.1126840742
0.0,40.71,1024.55,72.49,477.94,14.8325749181,17.0958000994,12.5079196272,12.7322586405,13.7165259365,9.31345782714,2.58639920554,10.5058157754,13.921936681,14.78766994,7.76960086179,15.2139800527,13.6464820056,17.446525734,14.5486221164,9.76186962667,17.2302367976,11.4307940128,13.3187356042,15.4181059535
0.0,58.9,1003.26,45.33,439.11,46.290149844,44.0236067733,50.4694797699,29.8077865647,26.9124167877,29.807576923,24.5607585011,31.971481086,18.5582293099,38.3954600035,21.6644562182,29.1514184477,33.8882793716,39.0786902424,39.0932227761,34.1612344747,34.5864412988,31.5728291987,40.9064594131,21.0973928402
0.0,62.26,1011.81,89.81,451.62,27.0181020743,16.6920242117,26.1491318978,20.9420117642,26.1602992315,23.0367639248,21.3648865974,13.5547474375,21.8559126785,20.2599587352,14.2420841737,13.4540457038,23.4050620094,20.3101622994,12.2798848377,20.4219722015,15.326747645,23.8483044533,13.5285395545,15.7807528222
0.0,59.15,1013.1,81.82,451.33,9.08806051998,11.7760997038,23.7032876515,9.69930314403,24.1160554317,26.0045376254,18.9698176231,13.4233803,15.8272590752,31.5202762814,19.7655724485,9.75647543412,8.3217667932,14.23163091,20.0553932213,19.1653907643,21.8381261565,30.8164619216,22.1268058235,18.00990064
0.0,40.35,1012.08,83.98,476.41,14.5676462385,17.3001798531,12.8731603761,12.0570050411,4.95707105954,9.5147137688,18.0785413718,11.3579231314,11.1287751118,11.8577207475,0.547395346954,11.9486606091,9.0871106375,16.3457887377,15.3421794331,15.391186131,12.827744342,10.6733222581,22.2279505398,12.2396187473
0.0,68.12,1011.54,49.8,437.51,42.1734646113,17.5920426291,28.4378704446,18.0870543482,22.3531291124,33.7354771567,26.1826744286,30.7804126744,34.5046407327,24.4044979316,32.9968583232,21.8123224744,36.0978115146,22.7605505333,26.7167564247,38.6501579637,32.9477062941,45.1467562436,34.4367791572,20.8352091856
0.0,66.75,1018.13,84.06,437.93,18.4361579764,28.813641455,28.189314459,18.8125074632,10.4170297123,14.9558379941,12.5462438421,27.0356689758,17.5561909289,30.5240622914,33.3790710026,14.0435017029,15.2500178473,17.9433144043,30.0471576845,24.0810754688,16.0973750405,20.762352653,23.8854648932,25.0722155741
0.0,72.86,1004.25,52.72,432.76,30.8626368798,31.4863965302,25.49674639,35.7749201228,42.5785275646,30.7621516157,34.5453295631,33.5931889358,36.7047018449,38.0794628975,35.8310404092,23.7277663496,30.7867567758,27.0871812495,37.5274785893,36.7736723926,32.4417680133,35.7404403008,23.0172204083,29.3232001245
0.0,61.47,1009.68,68.34,443.66,31.0544249657,20.3209203056,23.2730337167,10.1724197088,24.3796411898,24.5695631739,25.3929059294,22.0982988701,39.1141054495,25.621451991,23.1632391175,40.3914447957,32.5805623446,27.9874687999,9.85969647065,22.8896572969,23.4191339012,41.5221142303,30.7484378715,31.2073745254
0.0,39.31,1008.78,66.67,461.39,18.6837678275,20.9315960736,13.3942888876,13.7026690897,6.46575194041,17.538440211,22.4647882552,14.3199641359,13.1123808844,-1.54023584674,9.92416480118,19.2667497404,21.2626602698,13.6047975676,23.0116339404,20.1794500679,17.5973793614,2.91038515913,9.43638786039,17.4011344656
0.0,61.9,1013.27,78.32,446.08,25.4338289669,18.3810299419,15.2396588192,13.3201665686,22.0468577345,22.1204662374,20.8098439567,29.4245841927,19.6376595526,36.903280044,35.4678066181,23.3512613136,30.4734327879,2.7849530006,31.4509869023,28.8421504257,11.0878683731,34.344252868,24.9888234008,30.6165011258
0.0,71.43,1011.79,57.41,438.78,17.2103498968,42.416018571,39.5155433718,26.9787010482,18.6204310123,30.8267625044,18.3328504409,29.488702318,35.9717547583,41.3843419527,21.2056859315,25.5704320286,27.1674993893,24.5736798203,23.7161069912,45.1801700354,33.7139092073,29.0321053245,27.4409201121,28.4958702734
0.0,68.14,1003.59,43.88,425.18,28.0227939148,34.2715800332,34.8191169916,26.533576568,27.5879040325,35.2066439415,37.5783588445,44.0976548276,29.4171846112,36.9499929956,31.073435608,34.387361528,36.0266411524,29.5291090609,27.0221366209,30.4162012331,42.4747376367,27.4913592979,30.2943979752,28.2150179636
0.0,41.48,1015.55,52.17,454.25,20.925393085,14.7441829388,20.1392328659,9.5205961827,16.0096763758,18.3835091629,19.2736188604,13.3655429635,19.9366606584,15.1912860106,13.3083674487,13.521917611,20.2945171144,17.496607038,8.56062962292,12.3190461766,14.5018479708,16.1714576962,19.3688112185,16.0163299058
0.0,40.69,1020.11,89.84,479.35,5.32362115423,5.81307011362,6.86385877612,6.39882004492,7.69164358474,8.53935142605,7.00953449578,5.1995034445,9.75148625428,6.67398633787,6.39609389122,6.55472160828,6.05388948598,4.59461683508,6.58237810092,8.75599263052,6.23028171793,6.74938289826,5.56235997003,5.31791600303
0.0,53.82,1016.33,60.59,463.18,15.3601760384,18.5644448905,14.4456068061,14.0542357242,16.5438915304,15.5271724549,16.7289910682,10.3679298776,13.9239152521,17.7850887324,12.3289247585,4.03798010724,21.3778760973,16.1771955172,19.1709506407,24.0447040203,5.28924608913,20.1740603439,13.4871335176,28.1871039203
0.0,41.79,1007.16,82.35,455.63,20.7236929439,6.53921902231,18.2608482972,17.2246814058,11.8834805277,18.1305830616,20.9332665076,16.3729157472,16.2362113567,9.68407488742,10.4866657395,18.8447073499,19.0819455865,15.4926405738,17.0976778684,10.1785452879,15.8275750712,17.9860267038,23.0438275675,0.637734689975
0.0,69.88,1007.75,84.17,434.03,35.6368445164,31.9239439051,23.0961702393,31.6593970632,25.0646005274,25.7141106035,41.3369920663,19.7019477422,26.2360633016,22.677522001,40.1320806689,30.2008413145,33.6149058063,27.5069460505,17.7212451192,32.2972679212,31.1139346965,31.5058422118,23.937709798,22.4994745155
0.0,74.93,1012.73,73.81,443.06,19.1858816451,27.8696071217,38.9472192956,28.6383432554,11.890870173,25.2848473749,17.25772743,22.4480450174,17.7839373981,32.9910536402,21.9701258052,29.350168542,31.7193510415,30.1460249116,12.5445178768,24.0198102579,31.07207299,22.5016255477,22.9827365772,19.2718928927
0.0,51.43,1006.58,69.01,438.7,29.3570785058,25.1317429885,26.2812457014,30.3658094322,38.3945685578,26.2465942772,34.9626600866,23.0496224004,19.7081676372,22.7624651318,27.8800559869,27.8051750982,31.3936111376,30.8523032254,23.3171222266,25.4711697916,14.3262002259,13.0903543833,30.9521470561,18.2035291679
0.0,39.72,1002.4,81.4,474.64,8.89399413762,7.83089269976,12.0952876784,4.90979737747,9.06623120627,11.2740539265,13.2244296501,9.73361338633,13.4941645743,13.5516591309,13.2510926097,11.2453187675,11.6509832712,14.6878769281,11.5062625169,12.0200360658,14.4622613287,16.3269195992,11.9809098793,12.3555743548
0.0,67.17,1007.27,90.2,440.65,10.6718144644,16.8563482254,31.4803125685,23.8107529427,22.6563418477,19.413440913,15.1178485572,23.7733440056,29.1492568936,23.8452954901,28.3117076251,30.560786477,18.6264901529,27.949049396,19.6972021719,22.4382411029,18.0696612568,26.7554421931,27.8179952793,16.7328516022
0.0,73.42,1011.49,80.16,435.46,36.2943456831,28.4415476295,33.5964344047,18.0051492355,30.8086123083,28.7785992016,32.0653905029,37.0963325099,28.0792057084,38.0766422115,25.1753299114,16.6094861572,42.147684483,24.7591681372,35.2446380858,11.4631356825,29.454875366,36.2752684603,24.8568586945,14.174334545
0.0,52.9,1016.56,65.23,458.59,22.7917273077,24.2457513288,11.9278205323,18.2885931925,16.9253577317,12.0032150318,12.1176884351,11.7153511314,15.0968300299,20.940185373,19.9080261208,13.6006342765,13.4911529838,11.6536056154,21.4718047115,15.0211441756,24.463562328,22.7482435203,15.4195154024,20.7667746129
0.0,44.89,1009.43,73.88,455.2,18.7570690453,20.4660003309,13.9924317756,30.3877803986,23.8578363178,17.304662586,22.7391894128,14.9870994666,18.3105105704,20.9045054097,23.0466455635,17.7488759786,18.8601800397,27.3861730215,15.8421461022,24.0383115025,23.6745357347,13.0390731285,19.5681323912,8.62663122304
0.0,46.93,1015.0,66.81,455.63,23.4298650797,25.0499349864,13.3098887966,31.8514371479,18.6387472475,27.7857232511,23.5383881801,20.7118794095,12.3986387235,20.9695076255,18.3765521004,23.4603588527,17.4223403357,19.9266962386,24.9108047211,14.6166664669,21.7246615695,14.7436517424,20.1061838424,13.0641912443
0.0,39.99,1008.91,72.48,462.5,12.302215498,8.948240036,14.7037727181,23.8570528097,18.6948750093,27.4287830736,9.83591917792,16.6097556759,16.1369789068,15.7587553072,14.5893934815,13.0759741789,8.32638478958,2.74579632901,28.0147705806,9.1423244107,19.7491674701,8.97946920037,5.83151545086,19.6075015309
0.0,63.76,1009.84,75.27,442.85,28.3986561005,14.8816007265,22.4752079338,11.3949953263,28.8921423807,35.414979567,30.0414306631,18.4833890558,27.1006960774,26.4079175543,29.5280827436,23.8301051746,24.1423972932,15.6347549489,27.4726388394,22.1709526939,23.3168293378,27.5732748023,19.7159873939,22.4420483408
0.0,73.56,1007.39,75.78,432.43,22.8625283647,24.1540975318,45.6921700146,42.2795508459,38.3626798024,15.0094557047,34.5968564535,33.4593886886,39.3906959026,34.6494756591,32.6654943704,20.0543010262,17.4913170223,30.7877050014,33.6577974257,30.7960899174,36.5205494404,22.3656724213,40.985687656,13.6409320291
0.0,60.08,1017.68,71.23,452.56,16.190948968,19.3322964367,17.1957906056,20.6918463728,23.6385171811,32.3723259185,9.48484670577,23.8153629477,19.1553181025,20.1234231501,32.8554738577,21.7376795269,25.2885393112,23.9607568647,18.8656497663,22.1288994561,26.9227013469,19.5760738422,21.9457669425,31.5519999941
